start_sec;end_sec;mark;duration
3476,97225;3547,97722;...;71,00497000000041
3553,96275;3696,61381;...;142,6510599999997
3698,09449;4038,55518;...;340,4606899999999
4043,64643;4091,95364;...;48,307210000000396
4097,37525;4097,52394;...;0,14868999999998778
4098,89606;4099,04428;...;0,14822000000003754
4101,39272;4102,36527;...;0,9725500000004104
4102,36527;4103,07634;( );0,7110699999993813
4103,07634;4106,44637;...;3,3700300000000425
4107,67193;4123,64828;...;15,976349999999911
4126,35927;4531,9154;...;405,55612999999994
4544,53374;4972,243;...;427,70926000000054
0,0;181,31597;...;181,31597
182,41426;182,9922;...;0,5779399999999839
184,65124;184,80093;...;0,14968999999999255
186,57561;186,91157;...;0,33596000000000004
189,18479;190,43427;...;1,2494800000000055
193,56682;248,06291;...;54,49608999999998
248,77502;249,50283;...;0,7278099999999768
250,60279;550,23247;...;299,62968
552,23309;730,51864;...;178,28555000000006
732,39627;732,53649;...;0,14021999999999935
732,98578;733,3222;...;0,3364199999999755
734,25084;734,53713;...;0,28629000000000815
734,53713;735,30439;[( );0,7672599999999647
735,57371;862,47163;...;126,89792
868,70332;869,16607;...;0,4627500000000282
870,91139;942,03875;...;71,12736000000007
942,03875;942,5268;[( );0,48804999999993015
942,5268;1504,07772;...;561,55092
1504,07772;1505,07921;[((risos));1,0014900000001035
1505,07921;1602,16696;...;97,08774999999991
1603,67491;1604,38315;...;0,7082399999999325
1609,91691;1761,21199;...;151,2950800000001
1761,47901;1761,91576;...;0,4367500000000746
1762,83803;1763,81114;...;0,9731100000001334
1764,6884;1766,01536;...;1,3269600000000992
1767,46275;1768,88506;...;1,4223100000001523
1769,77868;1771,12783;...;1,3491500000000087
1776,11776;2382,06825;...;605,9504899999997
2383,13851;2384,85087;...;1,7123599999999897
2386,34956;2387,36958;...;1,0200199999999313
2389,1285;2389,88955;...;0,7610500000000684
2391,20227;2391,39781;...;0,19553999999970983
2392,01048;2392,43168;...;0,4212000000002263
2393,09108;2393,38581;...;0,2947300000000723
2395,15348;2395,31732;...;0,16384000000016385
2397,39357;2398,82938;...;1,4358099999999467
2401,76445;2423,30793;...;21,543479999999818
2423,70972;2800,0165;...;376,30678000000034
2806,20616;2806,45577;...;0,2496099999998478
2808,77539;2809,23707;...;0,46168000000034226
2811,59827;2957,07987;...;145,48160000000007
2957,6608;2958,95129;...;1,2904899999998634
2960,54366;2961,27249;...;0,7288300000000163
2962,86461;2963,7194;...;0,8547899999998663
2966,59002;2968,64;...;2,0499799999997776
2969,44915;2970,30235;...;0,8532000000000153
2970,67446;2970,89224;...;0,2177799999999479
2974,6159;3469,23307;...;494,61717000000044
3470,27875;3471,14188;...;0,8631300000001829
3471,81669;3472,32672;...;0,5100299999999152
3473,79793;3474,48415;...;0,6862200000000485
3475,61611;3476,01629;...;0,40018000000009124
3476,97225;3547,97722;...;71,00497000000041
3549,20818;3549,99168;...;0,7835000000000036
3552,28638;3552,87359;...;0,587210000000141
3553,96275;3696,61381;...;142,6510599999997
3697,34176;3697,78162;...;0,43986000000040804
3698,09449;4038,55518;...;340,4606899999999
4040,84259;4041,29215;...;0,4495600000000195
4043,64643;4091,95364;...;48,307210000000396
4093,39038;4093,88564;...;0,4952600000001439
4096,0791;4096,53352;...;0,45442000000002736
4097,37525;4097,52394;...;0,14868999999998778
4098,89606;4099,04428;...;0,14822000000003754
4101,39272;4102,36527;...;0,9725500000004104
4102,36527;4103,07634;( );0,7110699999993813
4103,07634;4106,44637;...;3,3700300000000425
4107,67193;4123,64828;...;15,976349999999911
4126,35927;4531,9154;...;405,55612999999994
4534,48036;4534,92736;...;0,4470000000001164
4536,99181;4537,80862;...;0,8168099999993501
4539,69728;4540,12014;...;0,42285999999967316
4541,16797;4541,73383;...;0,5658599999997023
4542,76516;4543,51554;...;0,7503800000004048
4544,53374;4972,243;...;427,70926000000054
0,0;5,64312;...;5,64312
7,19261;7,65169;...;0,45908000000000015
17,10229;17,70425;...;0,6019599999999983
22,21226;23,6356;...;1,4233399999999996
30,25036;31,21712;...;0,9667600000000007
49,27391;49,63026;...;0,35634999999999906
52,25054;80,38704;...;28,136499999999998
95,29982;95,65216;...;0,3523399999999981
102,05217;102,43719;...;0,38501999999999725
103,65172;149,38743;...;45,73571
154,34779;154,71171;...;0,36392000000000735
157,25763;157,7001;...;0,44246999999998593
165,162;165,7213;...;0,5593000000000075
172,53638;173,06241;...;0,5260299999999916
177,94791;195,38723;...;17,43931999999998
201,42853;202,03606;...;0,607529999999997
214,63965;214,96792;...;0,3282700000000034
216,9428;217,45966;...;0,5168600000000083
220,78167;221,489;...;0,7073300000000131
229,4912;230,07321;...;0,5820099999999968
245,72278;302,74946;...;57,02668
310,77202;311,28465;...;0,5126300000000015
327,64349;327,92105;...;0,27755999999999403
333,14498;333,48223;...;0,33725000000004
337,871;338,5314;...;0,6604000000000383
352,71407;353,32513;...;0,611060000000009
368,08058;368,69883;...;0,6182499999999891
371,72233;372,34506;...;0,62272999999999
378,88942;379,51183;...;0,6224100000000021
393,68626;394,24504;...;0,5587800000000129
407,84953;422,20863;...;14,359100000000012
426,5109;427,00634;...;0,4954400000000305
427,6443;428,0706;...;0,4263000000000261
428,52065;428,99937;...;0,4787200000000098
441,1006;441,93438;...;0,8337799999999902
451,26802;452,06064;...;0,7926199999999994
464,21626;464,96643;...;0,7501700000000255
477,04811;477,47752;...;0,4294100000000185
485,63977;486,06496;...;0,4251899999999864
501,10641;501,58358;...;0,477170000000001
504,30244;540,69758;...;36,395140000000026
541,69766;563,50311;...;21,80544999999995
568,96023;569,72989;...;0,7696599999999307
574,56569;575,49762;...;0,9319299999999657
587,49311;588,17146;...;0,6783500000000231
600,35419;600,88504;...;0,5308499999999867
614,77327;615,17987;...;0,40660000000002583
624,3959;624,80662;...;0,41071999999996933
645,0607;645,42144;...;0,3607399999999643
648,03019;648,49395;...;0,463760000000093
657,51118;657,80849;...;0,2973100000000386
659,51353;788,05663;...;128,5431000000001
788,05663;791,98782;é acho que até que enfim nós encontramos um ponto em comum ((risos));3,931190000000015
804,1368;804,42742;...;0,2906199999999899
813,43558;813,84944;...;0,4138599999999997
817,97313;818,45345;...;0,4803200000000061
848,13241;848,48047;...;0,34805999999991855
853,62808;853,98883;...;0,36075000000005275
857,52857;857,8998;...;0,3712300000000823
861,2381;871,80437;...;10,566269999999918
892,57226;893,07405;...;0,5017900000000282
919,25437;919,7157;...;0,46132999999997537
922,84919;976,07745;...;53,22825999999998
997,73344;998,30155;...;0,568110000000047
1005,37667;1005,75552;...;0,37885000000005675
1033,92728;1034,7194;...;0,7921199999998407
1044,63252;1045,12122;...;0,4886999999998807
1059,39;1060,40588;...;1,0158799999999246
1073,51147;1073,95752;...;0,4460500000000138
1083,90065;1084,58507;...;0,6844200000000455
1098,58175;1099,11211;...;0,5303599999999733
1105,28072;1106,37838;...;1,0976600000001326
1127,1056;1127,44423;...;0,33862999999996646
1132,17153;1132,62667;...;0,4551400000000285
1145,34367;1204,33265;...;58,98898000000008
1216,00137;1216,66823;...;0,6668600000000424
1226,72799;1227,21964;...;0,49164999999993597
1231,35587;1231,86244;...;0,5065700000000106
1245,55646;1246,14273;...;0,5862700000000132
1254,47058;1255,03176;...;0,5611800000001494
1260,6019;1261,3725;...;0,7706000000000586
1278,59585;1278,99095;...;0,3951000000001841
1287,06343;1287,58157;...;0,5181400000001304
1292,08372;1292,47464;...;0,39091999999982363
1301,3545;1301,64243;...;0,28793000000018765
1307,97449;1437,47426;...;129,4997699999999
1449,84144;1450,32406;...;0,48261999999999716
1466,91713;1467,37916;...;0,46202999999991334
1470,20868;1470,7472;...;0,5385200000000623
1473,30939;1473,76832;...;0,4589300000000094
1482,71274;1483,17256;...;0,4598200000000361
1485,58445;1486,02926;...;0,4448099999999613
1489,76811;1490,50053;...;0,7324200000000474
1497,57301;1497,99195;...;0,4189400000000205
1501,38297;1501,72322;...;0,34025000000019645
1501,72322;1505,07921;o que equivale a dizer que de muito tempo para cá eu não assisto televisão [((risos));3,35599000000002
1505,07921;1665,62721;...;160,548
1666,50106;1677,99151;...;11,49045000000001
1677,99151;1678,82764;[( );0,8361299999999119
1678,82764;1685,97607;...;7,148429999999962
1686,65159;1707,89658;...;21,244990000000143
1718,72978;1719,22952;...;0,4997400000002017
1730,82934;1731,44323;...;0,6138900000000831
1743,17934;1743,73419;...;0,5548499999999876
1757,2621;1768,3011;...;11,038999999999987
1768,73353;1777,89033;...;9,156799999999976
1796,66631;1797,06925;...;0,4029399999999441
1823,82172;1824,36907;...;0,5473500000000513
1829,69511;1830,27588;...;0,5807699999998022
1844,85969;1845,54077;...;0,6810800000000654
1854,19516;1854,63961;...;0,4444499999999607
1856,62474;1857,2616;...;0,6368600000000697
1866,2478;1866,80277;...;0,554969999999912
1872,11125;1872,49523;...;0,38398000000006505
1886,74462;1887,16852;...;0,4239000000000033
1901,52203;1902,02357;...;0,5015399999999772
1921,87117;1922,24709;...;0,37592000000017833
1936,64334;1937,07661;...;0,43326999999999316
1955,47858;1955,8857;...;0,4071200000000772
1965,60193;1966,09533;...;0,4934000000000651
1986,2717;1986,6672;...;0,3955000000000837
1991,53167;1992,03797;...;0,5063000000000102
1999,50037;1999,88022;...;0,3798500000000331
2005,85359;2006,27777;...;0,42417999999997846
2009,86244;2010,18289;...;0,32044999999993706
2022,47476;2022,79287;...;0,3181099999999333
2032,07601;2066,26314;...;34,187130000000025
2066,94147;2081,40197;...;14,460499999999683
2081,70513;2289,76795;...;208,0628200000001
2298,50916;2299,09162;...;0,5824600000000828
2325,31504;2325,81507;...;0,5000300000001516
2346,45961;2346,70687;...;0,24726000000009662
2350,37899;2350,8141;...;0,4351099999998951
2356,81701;2357,18304;...;0,36602999999968233
2378,87917;2404,37299;...;25,493819999999687
2404,37299;2416,34528;bom [((risos))... é eu::... não sei até que ponto eu posso responder em termos pessoais ou posso analisar assim... como uma problemática... éh nacional;11,972290000000157
2416,34528;2417,62378;...;1,2784999999998945
2423,1075;2423,90689;...;0,7993900000001304
2424,09666;2428,89442;inclusive por uma questão de solidariedade:: à circunstância de ter sido carteiro... ((risos));4,797759999999926
2428,89442;2429,22857;...;0,33415000000013606
2436,86913;2437,44527;...;0,5761400000001231
2440,34523;2440,79576;...;0,4505300000000716
2452,51905;2453,32812;...;0,8090700000002471
2494,31757;2494,9569;...;0,6393299999999726
2503,16244;2504,08748;...;0,9250400000000809
2509,23567;2563,74602;...;54,51035000000002
2569,71902;2570,44077;...;0,7217500000001564
2576,28614;2576,89867;...;0,6125299999998788
2585,89427;2586,38405;...;0,48978000000033717
2590,13012;2590,71732;...;0,5872000000003936
2616,35797;2616,78007;...;0,422099999999773
2628,45662;2628,75952;...;0,30290000000013606
2628,75952;2647,21413;inclusive:: ma/ de forma assim um pouco sentimental... ele pagou os meus estudos né?... ((risos))... como::... empregado que fui do Departamento de Correios e Telégrafos... e naquela ocasião... ah a gente podia se queiXAR de uma DEsorganização... de algumas injustiças mesmo... mas não assim de uma... clara inidoneidade da empresa;18,454609999999775
2663,77898;2669,93538;...;6,156399999999849
2669,93538;2672,31144;poucas vezes não tive problemas em chamadas [((risos));2,3760600000000522
2673,42924;2673,76986;...;0,3406199999999444
2681,08515;2681,72883;...;0,6436800000001313
2691,05763;2691,7041;...;0,6464700000001358
2701,26937;2701,55285;...;0,28348000000005413
2715,71354;2715,93763;...;0,22408999999970547
2722,02889;2722,67813;...;0,649239999999736
2725,6665;2976,38507;...;250,71857
2992,54982;2993,4006;...;0,8507799999997587
3000,57143;3001,02803;...;0,45659999999998035
3003,4503;3004,34639;...;0,8960900000001857
3034,70793;3035,10485;...;0,3969200000001365
3039,73138;3040,27018;...;0,5387999999998101
3052,04472;3052,35344;...;0,3087199999999939
3058,18095;3058,43657;...;0,25561999999990803
3059,91128;3060,29372;...;0,3824400000003152
3064,01674;3064,46251;...;0,44576999999981126
3084,04789;3084,40551;...;0,35762000000022454
3088,44468;3309,04389;...;220,59920999999986
3319,43311;3319,92105;...;0,4879399999999805
3329,06172;3329,84444;...;0,7827199999996992
3335,23474;3335,72935;...;0,4946100000001934
3343,08822;3343,55511;...;0,4668899999996938
3360,42016;3361,00343;...;0,5832700000000841
3387,04234;3387,46022;...;0,4178799999999683
3394,57096;3394,86511;...;0,29415000000017244
3400,66038;3401,32288;...;0,6625000000003638
3438,945;3439,30039;...;0,35538999999971566
3454,1672;3454,47981;...;0,31260999999994965
3465,94909;3466,55029;...;0,6012000000000626
3467,10525;3479,06028;...;11,955030000000079
3481,28649;3481,68709;...;0,40059999999994034
3484,08027;3484,3827;...;0,30243000000018583
3492,10611;3492,77301;...;0,666899999999714
3499,46866;3500,11153;...;0,64287000000013
3517,4124;3517,8264;...;0,4139999999997599
3529,53521;3530,34446;...;0,8092499999997926
3546,72519;3555,32732;...;8,602129999999761
3564,63192;3565,24052;...;0,608600000000024
3584,32444;3584,79657;...;0,4721300000001065
3600,01986;3600,51269;...;0,49283000000014
3610,51331;3611,26404;...;0,7507300000002033
3623,03729;3623,30084;...;0,2635499999996682
3625,31085;3625,64408;...;0,3332300000001851
3629,63085;3630,11421;...;0,4833600000001752
3637,217;3637,54311;...;0,3261099999999715
3649,51022;3649,99796;...;0,4877400000000307
3667,58765;3668,1759;...;0,5882500000002437
3672,82568;3673,2256;...;0,39992000000029293
3695,42738;3784,47854;...;89,05115999999998
3788,74477;3789,04857;...;0,3038000000001375
3797,78699;3798,60097;...;0,8139799999999013
3816,00906;3817,05157;...;1,0425100000002203
3839,61981;3840,09839;...;0,47857999999996537
3852,91457;3853,49899;...;0,5844200000001365
3891,4844;3892,12796;...;0,6435599999999795
3911,08963;3911,68985;...;0,6002200000002631
3925,25645;3925,6592;...;0,40275000000019645
3943,31582;3943,61467;...;0,2988500000001295
3955,36767;3955,745;...;0,37732999999980166
3961,17763;3961,47781;...;0,30017999999972744
3969,64872;3969,93885;...;0,2901299999998628
3977,26385;4308,5013;...;331,2374500000001
4325,93603;4326,81196;...;0,8759300000001531
4330,96111;4331,50249;...;0,5413799999996627
4334,93005;4335,68146;...;0,7514099999998507
4348,80235;4349,27855;...;0,4762000000000626
4363,05895;4363,3748;...;0,3158499999999549
4371,50482;4372,00216;...;0,49733999999989464
4379,27863;4379,63195;...;0,35332000000016706
4384,96483;4385,35686;...;0,392029999999977
4387,90989;4388,20866;...;0,2987700000003315
4390,5688;4391,03694;...;0,4681399999999485
4407,4791;4408,07434;...;0,5952400000005582
4412,87557;4413,43829;...;0,5627199999998993
4419,25819;4419,59424;...;0,336050000000796
4429,44594;4429,74637;...;0,3004300000002331
4432,41277;4476,31913;...;43,90635999999995
4482,43315;4482,9857;...;0,5525500000003376
4487,66308;4488,33618;...;0,6730999999999767
4494,82966;4495,21597;...;0,3863099999998667
4501,72458;4502,29782;...;0,5732399999997142
4512,28397;4512,70429;...;0,42031999999926484
4517,7638;4518,16292;...;0,399120000000039
4529,036;4546,31191;...;17,275910000000295
4571,38601;4571,77005;...;0,38403999999991356
4581,39451;4581,93473;...;0,5402199999998629
4593,27825;4593,7602;...;0,481949999999415
4597,24454;4597,70631;...;0,46176999999988766
4602,25708;4602,815;...;0,5579199999992852
4615,29503;4615,66335;...;0,368319999999585
4627,74902;4628,28688;...;0,5378599999994549
4644,88534;4645,4091;...;0,5237600000000384
4666,68014;4667,49334;...;0,8131999999995969
4677,46847;4677,9002;...;0,4317300000002433
4702,14257;4702,68659;...;0,5440200000002733
4708,38298;4708,92267;...;0,5396899999996094
4721,24853;4721,67653;...;0,4279999999998836
4740,23358;4740,96345;...;0,729870000000119
4748,61559;4972,243;...;223,62741000000005
0,0;5,64312;...;5,64312
7,19261;7,65169;...;0,45908000000000015
8,90302;9,44636;...;0,5433400000000006
11,30855;11,86538;...;0,5568299999999997
15,14702;15,63243;...;0,4854099999999999
17,10229;17,70425;...;0,6019599999999983
20,571;21,01189;...;0,44088999999999956
22,21226;23,6356;...;1,4233399999999996
24,21529;24,51339;...;0,2981000000000016
28,05042;28,25619;...;0,20577000000000112
30,25036;31,21712;...;0,9667600000000007
31,64813;31,82238;...;0,17425000000000068
35,85913;36,57073;...;0,7115999999999971
39,53158;40,07949;...;0,5479100000000017
40,59407;41,18375;...;0,5896800000000013
44,537;44,63564;...;0,09864000000000317
47,41127;47,72333;...;0,31205999999999534
49,27391;49,63026;...;0,35634999999999906
52,25054;80,38704;...;28,136499999999998
86,85085;87,25678;...;0,4059300000000121
87,87394;88,24;...;0,3660599999999903
89,00382;89,51265;...;0,508829999999989
91,03848;91,10567;...;0,06718999999999653
93,38357;93,70688;...;0,3233099999999922
94,23387;94,54386;...;0,3099899999999991
95,29982;95,65216;...;0,3523399999999981
100,7552;101,17179;...;0,41658999999999935
102,05217;102,43719;...;0,38501999999999725
103,65172;149,38743;...;45,73571
154,34779;154,71171;...;0,36392000000000735
157,25763;157,7001;...;0,44246999999998593
158,8187;159,20666;...;0,38795999999999253
161,41001;161,86714;...;0,4571300000000065
163,28227;163,57258;...;0,29030999999997675
164,19138;164,42679;...;0,23541000000000167
165,162;165,7213;...;0,5593000000000075
168,21565;168,99801;...;0,7823599999999828
172,53638;173,06241;...;0,5260299999999916
173,88444;174,05284;...;0,16839999999999122
175,62046;176,08387;...;0,4634099999999819
177,94791;195,38723;...;17,43931999999998
195,59142;196,05681;...;0,4653900000000135
198,7957;199,01486;...;0,21915999999998803
199,55273;199,9224;...;0,3696700000000135
201,42853;202,03606;...;0,607529999999997
204,76296;205,2996;...;0,5366400000000056
206,2825;206,52976;...;0,24726000000001136
210,57592;211,21082;...;0,634900000000016
214,63965;214,96792;...;0,3282700000000034
216,9428;217,45966;...;0,5168600000000083
220,78167;221,489;...;0,7073300000000131
225,45759;225,93912;...;0,48152999999999224
229,4912;230,07321;...;0,5820099999999968
231,21123;231,59128;...;0,3800500000000113
236,10361;236,94379;...;0,8401800000000037
245,72278;302,74946;...;57,02668
303,89441;304,17013;...;0,2757199999999784
310,77202;311,28465;...;0,5126300000000015
313,31061;313,76838;...;0,45776999999998225
317,65419;318,25204;...;0,597849999999994
320,08961;320,67646;...;0,5868500000000267
321,25291;321,57103;...;0,3181200000000217
324,35115;324,543;...;0,19184999999998809
325,42601;325,76768;...;0,34166999999996506
327,64349;327,92105;...;0,27755999999999403
329,044;329,26789;...;0,2238900000000399
330,19986;330,42331;...;0,22345000000001392
333,14498;333,48223;...;0,33725000000004
334,10324;334,53497;...;0,4317299999999591
337,871;338,5314;...;0,6604000000000383
339,23833;339,38506;...;0,14672999999999092
341,9467;342,86478;...;0,9180799999999749
344,09117;344,76613;...;0,6749599999999987
346,14228;346,58669;...;0,444409999999948
348,37885;348,5451;...;0,1662499999999909
350,10168;350,55747;...;0,4557900000000359
352,71407;353,32513;...;0,611060000000009
355,11745;355,56963;...;0,45217999999999847
357,08391;357,66796;...;0,5840499999999906
359,61201;360,85332;...;1,2413099999999986
364,35689;364,53457;...;0,17767999999995254
365,77458;366,48351;...;0,7089300000000094
368,08058;368,69883;...;0,6182499999999891
371,72233;372,34506;...;0,62272999999999
376,43383;376,88797;...;0,4541399999999953
378,88942;379,51183;...;0,6224100000000021
381,34502;381,86638;...;0,5213600000000156
383,90533;384,76902;...;0,8636900000000196
385,36953;385,85313;...;0,483600000000024
391,77381;392,36838;...;0,5945699999999761
393,68626;394,24504;...;0,5587800000000129
397,243;397,58754;...;0,34453999999999496
400,35767;400,7802;...;0,42252999999999474
401,36902;402,14987;...;0,7808500000000436
407,84953;422,20863;...;14,359100000000012
424,87216;424,96547;...;0,09330999999997402
426,5109;427,00634;...;0,4954400000000305
427,6443;428,0706;...;0,4263000000000261
428,52065;428,99937;...;0,4787200000000098
430,93011;431,47525;...;0,5451400000000035
436,12749;436,42764;...;0,3001499999999737
437,93991;438,5524;...;0,6124899999999798
438,9914;439,15916;...;0,16775999999998703
440,38903;440,48399;...;0,09496000000001459
441,1006;441,93438;...;0,8337799999999902
443,26841;443,41581;...;0,14740000000000464
447,77172;448,2301;...;0,4583799999999769
449,9964;450,22437;...;0,22797000000002754
451,26802;452,06064;...;0,7926199999999994
458,11462;458,45007;...;0,33544999999998026
459,70577;460,27426;...;0,5684900000000539
461,20243;461,48491;...;0,28248000000002094
463,09791;463,45454;...;0,35662999999999556
464,21626;464,96643;...;0,7501700000000255
468,30504;468,83866;...;0,5336199999999849
471,39597;472,02475;...;0,6287800000000061
474,00854;474,51524;...;0,5067000000000235
477,04811;477,47752;...;0,4294100000000185
480,52613;481,00658;...;0,4804499999999621
482,70354;483,30457;...;0,601030000000037
484,05192;484,24841;...;0,19648999999998296
485,63977;486,06496;...;0,4251899999999864
488,97231;489,47277;...;0,5004600000000323
492,68172;492,91875;...;0,2370300000000043
496,05153;496,40669;...;0,35516000000001213
498,91316;499,33169;...;0,41852999999997564
501,10641;501,58358;...;0,477170000000001
504,30244;540,69758;...;36,395140000000026
541,69766;563,50311;...;21,80544999999995
566,85003;567,13771;...;0,28768000000002303
568,96023;569,72989;...;0,7696599999999307
571,13159;571,40064;...;0,2690499999999929
573,66042;574,12993;...;0,4695099999999002
574,56569;575,49762;...;0,9319299999999657
576,86934;577,07301;...;0,20366999999998825
577,99978;579,0454;...;1,0456199999999853
582,05768;582,87139;...;0,8137100000000146
587,49311;588,17146;...;0,6783500000000231
592,2688;592,9981;...;0,7292999999999665
594,84332;595,27139;...;0,4280700000000479
595,96375;596,42482;...;0,4610699999999497
598,06414;598,36064;...;0,2965000000000373
600,35419;600,88504;...;0,5308499999999867
602,3724;603,05807;...;0,6856700000000728
605,58388;606,28709;...;0,7032100000000128
611,82766;612,31237;...;0,48470999999995
614,77327;615,17987;...;0,40660000000002583
617,31833;617,68634;...;0,3680100000000266
620,73473;621,27947;...;0,5447399999999334
621,94094;622,30789;...;0,36695000000008804
624,3959;624,80662;...;0,41071999999996933
627,67979;628,04618;...;0,366390000000024
630,08655;630,60803;...;0,5214799999999968
632,70214;633,0664;...;0,3642600000000584
637,44295;637,74943;...;0,306479999999965
641,8318;642,14964;...;0,31783999999993284
645,0607;645,42144;...;0,3607399999999643
648,03019;648,49395;...;0,463760000000093
650,81416;651,38709;...;0,5729299999999284
652,66578;653,00861;...;0,34282999999993535
657,51118;657,80849;...;0,2973100000000386
